book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1335,60510,60510,1180409,71,778324338,9780778324330.0,Maria V. Snyder,2005.0,Poison Study,"Poison Study (Study, #1)",eng,4.16,96417,108615,9467,1612,3895,16969,39358,46781,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1336,304027,304027,295059,52,451222350,9780451222350.0,J.R. Ward,2007.0,Lover Unbound,"Lover Unbound (Black Dagger Brotherhood, #5)",eng,4.33,97514,104818,4273,649,2630,13782,31871,55886,https://images.gr-assets.com/books/1351276662m/304027.jpg,https://images.gr-assets.com/books/1351276662s/304027.jpg
1337,64222,64222,1636617,65,60502932,9780060502940.0,Terry Pratchett,2004.0,Going Postal,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",eng,4.36,75186,82064,2276,346,1093,9312,29258,42055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1338,323355,323355,2139868,343,967686563,9780967686560.0,"Anonymous, Joseph Smith Jr.",1830.0,The Book of Mormon,The Book of Mormon: Another Testament of Jesus Christ,eng,4.37,63530,66160,5349,6989,2468,2246,1749,52708,https://images.gr-assets.com/books/1327389004m/323355.jpg,https://images.gr-assets.com/books/1327389004s/323355.jpg
1339,813214,813214,59181,35,451223292,9780451223300.0,Stephen King,1980.0,The Mist,The Mist,en-US,3.92,82062,83240,1440,988,4618,20962,30268,26404,https://images.gr-assets.com/books/1331317781m/813214.jpg,https://images.gr-assets.com/books/1331317781s/813214.jpg
1340,17683,17683,6614452,30,045146091X,9780451460910.0,Jim Butcher,2005.0,Dead Beat,"Dead Beat (The Dresden Files, #7)",eng,4.43,78123,84049,2618,74,494,7436,30945,45100,https://images.gr-assets.com/books/1345667776m/17683.jpg,https://images.gr-assets.com/books/1345667776s/17683.jpg
1341,18966819,18966819,26984955,63,345539826,9780345539820.0,Pierce Brown,2015.0,Golden Son,"Golden Son (Red Rising, #2)",eng,4.46,57614,79535,7737,338,1069,6783,25147,46198,https://images.gr-assets.com/books/1394684475m/18966819.jpg,https://images.gr-assets.com/books/1394684475s/18966819.jpg
1342,47989,47989,1712283,62,055215430X,9780552154310.0,Terry Pratchett,2002.0,Night Watch,"Night Watch (Discworld, #29; City Watch, #6)",eng,4.47,71271,79117,1670,232,724,7113,24480,46568,https://images.gr-assets.com/books/1320518310m/47989.jpg,https://images.gr-assets.com/books/1320518310s/47989.jpg
1343,34506,34506,592532,117,61020702,9780061020700.0,Terry Pratchett,1986.0,The Light Fantastic,"The Light Fantastic (Discworld, #2; Rincewind #2)",en-US,3.94,75196,88768,2395,344,3897,22419,36096,26012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1344,6516450,6516450,6708278,61,316078573,9780316078570.0,Malcolm Gladwell,2009.0,What the Dog Saw and Other Adventures,What the Dog Saw and Other Adventures,eng,3.82,65277,70618,3896,1117,4118,19088,28218,18077,https://images.gr-assets.com/books/1344263875m/6516450.jpg,https://images.gr-assets.com/books/1344263875s/6516450.jpg
1345,25574782,25574782,42937661,12,62430874,9780062430880.0,Karin Slaughter,2015.0,Pretty Girls,Pretty Girls,eng,3.95,60737,86626,8964,2344,4769,16789,33410,29314,https://images.gr-assets.com/books/1432205734m/25574782.jpg,https://images.gr-assets.com/books/1432205734s/25574782.jpg
1346,944076,944076,929012,60,575077905,9780575077900.0,Joe Abercrombie,2008.0,Last Argument of Kings,"Last Argument of Kings (The First Law, #3)",eng,4.26,65068,73134,2853,587,1861,9269,27438,33979,https://images.gr-assets.com/books/1302062699m/944076.jpg,https://images.gr-assets.com/books/1302062699s/944076.jpg
1347,20926278,20926278,27239641,76,1476770387,9781476770380.0,Stephen King,2014.0,Revival,Revival,en-US,3.75,53662,69091,8563,1438,4573,19386,27879,15815,https://images.gr-assets.com/books/1394651975m/20926278.jpg,https://images.gr-assets.com/books/1394651975s/20926278.jpg
1348,7779,7779,933973,37,679800034,9780679800030.0,Dr. Seuss,1954.0,Horton Hears a Who!,Horton Hears a Who!,eng,4.16,80883,83229,1122,1149,3284,15440,24307,39049,https://images.gr-assets.com/books/1327924655m/7779.jpg,https://images.gr-assets.com/books/1327924655s/7779.jpg
1349,817791,817791,808779,35,393330478,9780393330470.0,Michael   Lewis,2006.0,The Blind Side: Evolution of a Game,The Blind Side: Evolution of a Game,eng,4.16,37792,65619,3368,1235,2171,10263,22861,29089,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1350,47624,47624,2067752,69,60590165,9780060590160.0,Garth Nix,2001.0,Lirael,"Lirael (Abhorsen, #2)",en-US,4.29,78903,86941,2247,700,1867,11594,30134,42646,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1351,13139,13139,880271,72,316155594,9780316155600.0,James Patterson,2006.0,School's Out Forever,"School's Out—Forever (Maximum Ride, #2)",en-US,4.16,90157,96823,3104,1342,3805,16869,30866,43941,https://images.gr-assets.com/books/1346079917m/13139.jpg,https://images.gr-assets.com/books/1346079917s/13139.jpg
1352,6690979,6690979,6886418,17,316080845,9780316080840.0,"Yana Toboso, Tomo Kimura",2007.0,黒執事 I [Kuroshitsuji I],"Black Butler, Vol. 1 (Black Butler, #1)",eng,4.37,74378,75451,1036,1380,2566,8886,16896,45723,https://images.gr-assets.com/books/1336691148m/6690979.jpg,https://images.gr-assets.com/books/1336691148s/6690979.jpg
1353,13206900,13206900,18390887,40,312642989,9780312642980.0,Marissa Meyer,2015.0,Winter,"Winter (The Lunar Chronicles, #4)",eng,4.49,100464,110738,17494,359,1436,9090,32666,67187,https://images.gr-assets.com/books/1470057036m/13206900.jpg,https://images.gr-assets.com/books/1470057036s/13206900.jpg
1354,51497,51497,17441791,32,141439734,9780141439730.0,"Robert Louis Stevenson, Robert Mighall",1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror,eng,3.94,80299,80649,644,585,3466,20735,31129,24734,https://images.gr-assets.com/books/1327927453m/51497.jpg,https://images.gr-assets.com/books/1327927453s/51497.jpg
1355,13027304,13027304,18190416,13,545457823,9780545457830.0,Emily Seife,2012.0,,The Hunger Games Tribute Guide,en-US,4.4,67264,67666,421,1503,1999,7561,13505,43098,https://images.gr-assets.com/books/1322760235m/13027304.jpg,https://images.gr-assets.com/books/1322760235s/13027304.jpg
1356,3428935,3428935,6589794,67,345503805,9780345503800.0,Peter V. Brett,2008.0,The Painted Man,"The Warded Man (Demon Cycle, #1)",eng,4.27,64416,77643,3891,1086,2245,9429,27034,37849,https://images.gr-assets.com/books/1354571949m/3428935.jpg,https://images.gr-assets.com/books/1354571949s/3428935.jpg
1357,29797,29797,1960084,193,486426750,9780486426750.0,John Bunyan,1678.0,,The Pilgrim's Progress,,3.98,67777,76121,2166,2639,5492,14895,20757,32338,https://images.gr-assets.com/books/1405982367m/29797.jpg,https://images.gr-assets.com/books/1405982367s/29797.jpg
1358,220968,220968,213966,107,440241022,9780440241030.0,Lee Child,2005.0,One Shot,"One Shot (Jack Reacher, #9)",eng,4.2,63335,71439,2638,289,1204,10908,30708,28330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1359,12893742,12893742,16416771,60,1423140575,9781423140570.0,Rick Riordan,2012.0,The Serpent's Shadow,"The Serpent's Shadow (Kane Chronicles, #3)",eng,4.28,82757,89532,4324,483,2042,13098,29853,44056,https://images.gr-assets.com/books/1366227982m/12893742.jpg,https://images.gr-assets.com/books/1366227982s/12893742.jpg
1360,472343,472343,3041864,105,1416552510,9781416552510.0,Stephen King,2008.0,Duma Key,Duma Key,en-US,3.93,73807,79596,4435,1249,4629,18274,30121,25323,https://images.gr-assets.com/books/1470266968m/472343.jpg,https://images.gr-assets.com/books/1470266968s/472343.jpg
1361,1278752,1278752,1267740,121,330448447,9780330448440.0,Kate Morton,2006.0,The Shifting Fog,The House at Riverton,eng,3.93,69948,80893,7094,920,3728,18993,33495,23757,https://images.gr-assets.com/books/1356452218m/1278752.jpg,https://images.gr-assets.com/books/1356452218s/1278752.jpg
1362,13891,13891,791225,59,081257558X,9780812575580.0,Robert Jordan,2000.0,,"Winter's Heart (Wheel of Time, #9)",en-US,3.92,71355,77514,1340,1205,5085,18770,26473,25981,https://images.gr-assets.com/books/1480096268m/13891.jpg,https://images.gr-assets.com/books/1480096268s/13891.jpg
1363,91474,91474,576222,31,451461037,9780451461030.0,Jim Butcher,2006.0,Proven Guilty,"Proven Guilty (The Dresden Files, #8)",eng,4.41,75133,80690,2077,96,463,7367,30876,41888,https://images.gr-assets.com/books/1345667469m/91474.jpg,https://images.gr-assets.com/books/1345667469s/91474.jpg
1364,17876,17876,19376,12,451529553,9780451529560.0,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",1864.0,Записки из подполья,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",eng,4.17,65900,66960,1647,797,2379,10752,23667,29365,https://images.gr-assets.com/books/1411241656m/17876.jpg,https://images.gr-assets.com/books/1411241656s/17876.jpg
1365,37380,37380,860196,138,618084746,9780618084750.0,Carson McCullers,1940.0,The Heart is a Lonely Hunter,The Heart is a Lonely Hunter,eng,3.97,67643,75012,4830,1669,4615,15067,26918,26743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1366,16131484,16131484,27237970,68,,,Rick Yancey,2014.0,The Infinite Sea,"The Infinite Sea (The 5th Wave, #2)",eng,3.94,78314,91051,10731,1026,4653,20427,37169,27776,https://images.gr-assets.com/books/1395351812m/16131484.jpg,https://images.gr-assets.com/books/1395351812s/16131484.jpg
1367,43545,43545,1140206,109,441627404,9780441627400.0,T.H. White,1958.0,The Once and Future King,The Once and Future King (The Once and Future King #1-4),eng,4.08,76911,82929,3169,1380,3726,15249,29310,33264,https://images.gr-assets.com/books/1338741283m/43545.jpg,https://images.gr-assets.com/books/1338741283s/43545.jpg
1368,34484,34484,1636629,81,552152978,9780552152980.0,Terry Pratchett,1992.0,Small Gods,"Small Gods (Discworld, #13)",en-GB,4.27,72588,81526,1978,310,1670,12118,28674,38754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1369,368468,368468,358453,51,385323069,9780385323060.0,Christopher Paul Curtis,1999.0,"Bud, Not Buddy","Bud, Not Buddy",eng,3.89,73000,75420,4032,1872,5221,17604,25451,25272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1370,38990,26135825,911368,42,618477942,9780618477940.0,Alison Bechdel,2006.0,,Fun Home: A Family Tragicomic,eng,4.12,48305,82994,6685,1782,3527,12990,29660,35035,https://images.gr-assets.com/books/1327652831m/38990.jpg,https://images.gr-assets.com/books/1327652831s/38990.jpg
1371,1713426,1713426,3074803,85,006135323X,9780061353240.0,Dan Ariely,2007.0,Predictably Irrational: The Hidden Forces that Shape Our Decisions,Predictably Irrational: The Hidden Forces That Shape Our Decisions,en-US,4.1,61496,67993,3748,820,2378,11522,27465,25808,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1372,16031620,16031620,21801712,6,,9789770931550.0,أحمد مراد,2012.0,الفيل الأزرق,الفيل الأزرق,ara,3.8,53187,54340,5771,2780,4687,11444,16996,18433,https://images.gr-assets.com/books/1485105416m/16031620.jpg,https://images.gr-assets.com/books/1485105416s/16031620.jpg
1373,125404,125404,824446,64,7148984,9780007148980.0,Lynne Reid Banks,1980.0,The Indian in the Cupboard,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",eng,3.89,77046,82416,1786,1461,4629,21436,28771,26119,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1374,7743175,7743175,10558806,33,765325950,9780765325950.0,"Robert Jordan, Brandon Sanderson",2012.0,A Memory of Light,"A Memory of Light (Wheel of Time, #14)",eng,4.5,68410,75741,4883,635,1293,5973,19274,48566,https://images.gr-assets.com/books/1336055749m/7743175.jpg,https://images.gr-assets.com/books/1336055749s/7743175.jpg
1375,12700353,12700353,17831620,75,1419701762,9781419701760.0,Jesse Andrews,2012.0,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,en-US,3.58,82270,93511,11471,4497,10268,26506,31103,21137,https://images.gr-assets.com/books/1337216932m/12700353.jpg,https://images.gr-assets.com/books/1337216932s/12700353.jpg
1376,7823678,7823678,10867827,71,810984911,9780810984910.0,Jeff Kinney,2010.0,The Ugly Truth,"The Ugly Truth (Diary of a Wimpy Kid, #5)",en-US,4.16,68701,72534,3395,1450,3520,12626,19330,35608,https://images.gr-assets.com/books/1332046095m/7823678.jpg,https://images.gr-assets.com/books/1332046095s/7823678.jpg
1377,147074,147074,40008,2,312990227,9780312990220.0,Janet Evanovich,2002.0,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)","Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",,4.34,63691,63694,39,641,1359,8614,17894,35186,https://images.gr-assets.com/books/1317792858m/147074.jpg,https://images.gr-assets.com/books/1317792858s/147074.jpg
1378,25019,25019,1628566,72,60839783,9780060839790.0,Simon Winchester,1998.0,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words","The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",eng,3.84,71411,75908,4547,2012,4388,18659,29538,21311,https://images.gr-assets.com/books/1407110918m/25019.jpg,https://images.gr-assets.com/books/1407110918s/25019.jpg
1379,13136,13136,1835674,103,446696633,9780446696630.0,"James Patterson, Andrew Gross",2002.0,2nd Chance,"2nd Chance (Women's Murder Club, #2)",eng,4.01,68834,75300,2128,391,2580,17641,29784,24904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1380,15195,15195,1658562,80,141014083,9780141014080.0,Art Spiegelman,1986.0,The Complete Maus,"The Complete Maus (Maus, #1-2)",en-GB,4.53,76785,84323,4733,329,981,6162,23266,53585,https://images.gr-assets.com/books/1327354180m/15195.jpg,https://images.gr-assets.com/books/1327354180s/15195.jpg
1381,27003,27003,3436605,4,142001805,9780142001810.0,Jasper Fforde,2001.0,The Eyre Affair,"The Eyre Affair (Thursday Next, #1)",en-US,3.92,85683,94631,8521,2396,5923,20322,34636,31354,https://images.gr-assets.com/books/1445540555m/27003.jpg,https://images.gr-assets.com/books/1445540555s/27003.jpg
1382,43808,43808,43209,4,345373944,9780345373950.0,"Faye Perozich, Anne Rice, John Bolton, Daerick Gröss",1989.0,Anne Rice's The Vampire Lestat: The Graphic Novel,Anne Rice's The Vampire Lestat: A Graphic Novel,en-GB,4.17,61842,61903,101,661,1946,11282,20032,27982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1383,15779,15779,1215581,34,747571775,9780747571770.0,"Louis Sachar, Adam McCauley",1978.0,,Sideways Stories from Wayside School (Wayside School #1),eng,4.14,74121,78027,1973,1258,3088,14298,24342,35041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1384,38210,38210,1651617,94,1573221112,9781573221120.0,"Dalai Lama XIV, Howard C. Cutler",1998.0,The Art of Happiness: A Handbook for Living,The Art of Happiness,eng,4.14,61498,64415,1811,895,2240,11259,22402,27619,https://images.gr-assets.com/books/1309287434m/38210.jpg,https://images.gr-assets.com/books/1309287434s/38210.jpg
1385,20819685,20819685,26959610,60,1400065674,9781400065680.0,David Mitchell,2014.0,The Bone Clocks,The Bone Clocks,eng,3.81,53151,65210,8606,2353,4849,14146,25148,18714,https://images.gr-assets.com/books/1398205538m/20819685.jpg,https://images.gr-assets.com/books/1398205538s/20819685.jpg
1386,5157,5157,2349447,38,385333137,9780385333140.0,Anna Quindlen,1998.0,Black and Blue,Black and Blue,eng,3.86,67753,69673,1394,792,3688,18693,27754,18746,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1387,7726143,7726143,10489950,37,62003933,9780062003940.0,"L.J. Smith, Kevin Williamson, Julie Plec",2010.0,,"Origins (The Vampire Diaries: Stefan's Diaries, #1)",en-US,4.1,59715,60888,811,2206,3884,10829,12969,31000,https://images.gr-assets.com/books/1282055412m/7726143.jpg,https://images.gr-assets.com/books/1282055412s/7726143.jpg
1388,5346,5346,1022242,101,385339682,9780385339680.0,John Grisham,2004.0,The Last Juror,The Last Juror,eng,3.85,63114,66955,1754,606,3118,19000,26907,17324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1389,22284,22284,1602261,59,1400032814,9781400032820.0,Chuck Palahniuk,2003.0,Diary,Diary,eng,3.6,58428,61369,2196,1633,6299,19618,21016,12803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1390,11003,11003,811763,48,312985347,9780312985350.0,Janet Evanovich,2005.0,Eleven on Top,"Eleven on Top (Stephanie Plum, #11)",en-US,4.15,84363,88853,1747,274,1975,17144,34202,35258,https://images.gr-assets.com/books/1166394806m/11003.jpg,https://images.gr-assets.com/books/1166394806s/11003.jpg
1391,28195,28195,1567967,82,439554004,9780439554010.0,"Cornelia Funke, Anthea Bell",2005.0,Tintenblut,"Inkspell (Inkworld, #2)",eng,3.91,82291,90308,3572,1682,5597,21565,32140,29324,https://images.gr-assets.com/books/1395358683m/28195.jpg,https://images.gr-assets.com/books/1395358683s/28195.jpg
